0,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\addons\DV8MappingFileBuilder.java,1,107
1,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\DependsCommand.java,1,162
2,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\deptypes\DependencyType.java,1,75
3,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\AliasEntity.java,1,208
4,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\AnonymousBlock.java,1,34
5,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\CandidateTypes.java,1,317
6,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\ContainerEntity.java,1,452
7,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\DecoratedEntity.java,1,149
8,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\Entity.java,1,268
9,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\Expression.java,1,416
10,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\FileEntity.java,1,174
11,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\FunctionCall.java,1,36
12,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\FunctionEntity.java,1,150
13,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\FunctionEntityImpl.java,1,24
14,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\FunctionEntityProto.java,1,11
15,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\GenericName.java,1,118
16,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\ImportedFileCollector.java,1,54
17,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\MultiDeclareEntities.java,1,105
18,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\PackageEntity.java,1,76
19,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\PackageNamePrefixRemover.java,1,18
20,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\repo\BuiltInType.java,1,79
21,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\repo\EntityRepo.java,1,58
22,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\repo\InMemoryEntityRepo.java,1,113
23,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\repo\NullBuiltInType.java,1,43
24,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\repo\SimpleIdGenerator.java,1,19
25,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\TypeEntity.java,1,203
26,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\entity\VarEntity.java,1,107
27,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\AbstractLangProcessor.java,1,266
28,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\cdt\ANSICParserExtensionConfigurationExtension.java,1,47
29,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\cdt\ASTStringUtilExt.java,1,183
30,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\cdt\CdtCppFileParser.java,1,98
31,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\cdt\CDTParser.java,1,81
32,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\cdt\CommentManager.java,1,86
33,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\cdt\CppVisitor.java,1,377
34,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\cdt\ExpressionUsage.java,1,214
35,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\cdt\FileCache.java,1,35
36,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\cdt\GPPParserExtensionConfigurationExtension.java,1,48
37,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\cdt\MacroExtractor.java,1,60
38,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\cdt\PreprocessorHandler.java,1,127
39,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\cdt\TemplateParameterASTVisitor.java,1,59
40,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\CppBuiltInType.java,1,75
41,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\CppFileParser.java,1,40
42,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\CppHandlerContext.java,1,84
43,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\CppImportLookupStrategy.java,1,136
44,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\CppProcessor.java,1,110
45,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\MacroEhcacheRepo.java,1,58
46,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\MacroFileRepo.java,1,68
47,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\MacroMemoryRepo.java,1,43
48,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\MacroRepo.java,1,60
49,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\cpp\Scanner.java,1,81
50,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\empty\EmptyBuiltInType.java,1,46
51,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\empty\EmptyImportLookupStategy.java,1,65
52,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\HandlerContext.java,1,343
53,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\context\AnnotationProcessor.java,1,122
54,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\context\ClassTypeContextHelper.java,1,89
55,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\context\CreatorContextHelper.java,1,56
56,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\context\ExpressionUsage.java,1,204
57,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\context\FormalParameterListContextHelper.java,1,100
58,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\context\IdentifierContextHelper.java,1,41
59,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\context\OpHelper.java,1,62
60,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\context\QualitiedNameContextHelper.java,1,53
61,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\context\TypeParameterContextHelper.java,1,45
62,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\context\VariableDeclaratorsContextHelper.java,1,65
63,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\JavaBuiltInType.java,1,93
64,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\JavaFileParser.java,1,82
65,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\JavaHandlerContext.java,1,52
66,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\JavaImportLookupStrategy.java,1,102
67,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\JavaListener.java,1,370
68,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\java\JavaProcessor.java,1,89
69,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\kotlin\ContextHelper.java,1,20
70,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\kotlin\KotlinFileParser.java,1,39
71,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\kotlin\KotlinListener.java,1,38
72,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\kotlin\KotlinProcessor.java,1,78
73,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\LangProcessorRegistration.java,1,52
74,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\pom\PomArtifactEntity.java,1,78
75,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\pom\PomCoords.java,1,74
76,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\pom\PomFileParser.java,1,82
77,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\pom\PomImportLookupStategy.java,1,52
78,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\pom\PomListener.java,1,172
79,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\pom\PomLocator.java,1,64
80,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\pom\PomParent.java,1,46
81,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\pom\PomProcessor.java,1,86
82,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\python\BasePythonProcessor.java,1,71
83,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\python\NameAliasImport.java,1,25
84,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\python\PythonBuiltInType.java,1,119
85,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\python\PythonHandlerContext.java,1,54
86,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\python\PythonImportLookupStrategy.java,1,99
87,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\python\union\ExpressionUsage.java,1,309
88,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\python\union\PythonCodeListener.java,1,400
89,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\python\union\PythonFileParser.java,1,59
90,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\python\union\PythonLexerBase.java,1,187
91,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\python\union\PythonParserBase.java,1,27
92,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\python\union\PythonProcessor.java,1,40
93,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\python\union\PythonVersion.java,1,18
94,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\ruby\IncludedFileLocator.java,1,50
95,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\ruby\jruby\ExpressionUsage.java,1,195
96,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\ruby\jruby\JRubyFileParser.java,1,93
97,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\ruby\jruby\JRubyVisitor.java,1,315
98,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\ruby\jruby\RubyParserHelper.java,1,166
99,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\ruby\RubyBuiltInType.java,1,58
100,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\ruby\RubyHandlerContext.java,1,108
101,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\ruby\RubyProcessor.java,1,102
102,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\extractor\UnsolvedBindings.java,1,64
103,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\format\AbstractFormatDependencyDumper.java,1,48
104,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\format\DependencyDumper.java,1,75
105,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\format\detail\DetailTextFormatDependencyDumper.java,1,76
106,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\format\detail\UnsolvedSymbolDumper.java,1,97
107,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\format\dot\DotFormatDependencyDumper.java,1,77
108,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\format\dot\DotFullnameDependencyDumper.java,1,74
109,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\format\excel\ExcelXlsFormatDependencyDumper.java,1,121
110,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\format\excel\ExcelXlsxFormatDependencyDumper.java,1,120
111,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\format\FileAttributes.java,1,43
112,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\format\json\DetailItem.java,1,28
113,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\format\json\JCellObject.java,1,73
114,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\format\json\JDataBuilder.java,1,89
115,D:\multiple-dependency-project\depends-update\origin\alone\depends-0.9.6b\src\main\java\depends\format\json\JDepObject.java,1,75
